Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Industries,Organization Location,Organization Revenue Range,Number of Funding Rounds,Funding Status
Debt Financing - Intuity Medical,https://www.crunchbase.com/funding_round/intuity-medical-debt-financing--bcf0ed2b,Intuity Medical,https://www.crunchbase.com/organization/intuity-medical,Debt Financing,40000000,USD,40000000,2018-01-08,"Diabetes, Health Care, Medical, Medical Device","Fremont, California, United States, North America",$50M to $100M,19,
Venture Round - 280 CapMarkets,https://www.crunchbase.com/funding_round/280-capmarkets-series-unknown--a9854f40,280 CapMarkets,https://www.crunchbase.com/organization/280-capmarkets,Venture - Series Unknown,4000000,USD,4000000,2018-01-09,"Finance, Financial Exchanges, Financial Services, FinTech, SaaS","San Francisco, California, United States, North America",$1M to $10M,3,
Convertible Note - Chatcast,https://www.crunchbase.com/funding_round/chatcast-convertible-note--214da577,Chatcast,https://www.crunchbase.com/organization/chatcast,Convertible Note,250000,USD,250000,2018-01-09,"Advertising, Apps, Information Technology, Marketing, Messaging","San Francisco, California, United States, North America",,1,
Pre Seed Round - Swasth,https://www.crunchbase.com/funding_round/swasth-pre-seed--cb877949,Swasth,https://www.crunchbase.com/organization/swasth,Pre-Seed,150000,USD,150000,2018-01-09,"Electronic Health Record (EHR), Fitness, Health Care, Medical, Psychology, SaaS, Software, Wellness","San Francisco, California, United States, North America",,3,Seed
Series A - Finexio,https://www.crunchbase.com/funding_round/finexio-series-a--1f2e9041,Finexio,https://www.crunchbase.com/organization/finexio,Series A,4000000,USD,4000000,2018-01-09,"B2B, Information Services, Information Technology, Payments","San Mateo, California, United States, North America",Less than $1M,3,
Pre Seed Round - Varwin,https://www.crunchbase.com/funding_round/varwin-pre-seed--474797bb,Varwin,https://www.crunchbase.com/organization/varwin,Pre-Seed,250000,USD,250000,2018-01-10,"Developer Platform, Developer Tools, Information Technology, SaaS, Software, Virtual Reality","Menlo Park, California, United States, North America",,2,Seed
Angel Round - DoraHacks,https://www.crunchbase.com/funding_round/dorahacks-angel--824fc3a1,DoraHacks,https://www.crunchbase.com/organization/dorahacks,Angel,,,,2018-01-10,"Communities, Information Services, Information Technology","San Francisco, California, United States, North America",$1M to $10M,3,Early Stage Venture
Pre Seed Round - Festiie,https://www.crunchbase.com/funding_round/festiie-pre-seed--81aaddcf,Festiie,https://www.crunchbase.com/organization/festiie,Pre-Seed,120000,USD,120000,2018-01-10,"Communication Hardware, GPS, Hardware, Information Technology, Music Venues, Network Hardware, Outdoors, Telecommunications, Wearables, Wireless","Los Angeles, California, United States, North America",,2,Seed
Post-IPO Equity - Anthera Pharmaceuticals,https://www.crunchbase.com/funding_round/anthera-pharmaceuticals-post-ipo-equity--9fd1b8fc,Anthera Pharmaceuticals,https://www.crunchbase.com/organization/anthera-pharmaceuticals,Post-IPO Equity,15000000,USD,15000000,2018-01-10,"Biotechnology, Health Care, Pharmaceutical","Hayward, California, United States, North America",Less than $1M,3,IPO
Seed Round - SyncThink,https://www.crunchbase.com/funding_round/syncthink-inc-seed--e4a773f8,SyncThink,https://www.crunchbase.com/organization/syncthink-inc,Seed,3500000,USD,3500000,2018-01-10,"Health Care, Health Diagnostics, Medical Device, Virtual Reality","Palo Alto, California, United States, North America",$1M to $10M,4,Seed
Series B - Ladder,https://www.crunchbase.com/funding_round/ladder-2-series-b--0c8fbef8,Ladder,https://www.crunchbase.com/organization/ladder-2,Series B,30000000,USD,30000000,2018-01-10,"Financial Services, FinTech, Insurance, InsurTech, Internet, Life Insurance","Palo Alto, California, United States, North America",$1M to $10M,5,Late Stage Venture
Series B - Arctic Wolf Networks,https://www.crunchbase.com/funding_round/arctic-wolf-networks-series-b--c9df3624,Arctic Wolf Networks,https://www.crunchbase.com/organization/arctic-wolf-networks,Series B,16000000,USD,16000000,2018-01-10,"Big Data, Cyber Security, Information Technology, Network Security","Sunnyvale, California, United States, North America",$10M to $50M,5,Late Stage Venture
Series B - Nozomi Networks,https://www.crunchbase.com/funding_round/nozomi-networks-series-b--d7a1457f,Nozomi Networks,https://www.crunchbase.com/organization/nozomi-networks,Series B,15000000,USD,15000000,2018-01-10,"Computer, Cyber Security, Industrial, Information Services, Information Technology","San Francisco, California, United States, North America",$10M to $50M,4,Late Stage Venture
Non Equity Assistance - LynxBiosciences,https://www.crunchbase.com/funding_round/lynxbiosciences-non-equity-assistance--ad031019,LynxBiosciences,https://www.crunchbase.com/organization/lynxbiosciences,Non-equity Assistance,,,,2018-01-11,"Biotechnology, Health Care","San Diego, California, United States, North America",,2,Seed
Grant - Voi,https://www.crunchbase.com/funding_round/voi-grant--a3333337,Voi,https://www.crunchbase.com/organization/voi,Grant,,,,2018-01-11,"Apps, Health Care","San Francisco, California, United States, North America",,1,
Series A - SmithRx,https://www.crunchbase.com/funding_round/smithrx-series-a--87e49da2,SmithRx,https://www.crunchbase.com/organization/smithrx,Series A,9000000,USD,9000000,2018-01-11,"Health Care, Information Technology","San Francisco, California, United States, North America",Less than $1M,3,Early Stage Venture
Venture Round - NanoCellect Biomedical,https://www.crunchbase.com/funding_round/nanocellect-biomedical-series-unknown--da465262,NanoCellect Biomedical,https://www.crunchbase.com/organization/nanocellect-biomedical,Venture - Series Unknown,250000,USD,250000,2018-01-12,"Biotechnology, Hardware, Health Care, Health Diagnostics, Medical Device","San Diego, California, United States, North America",Less than $1M,3,
Funding Round - Acorns,https://www.crunchbase.com/funding_round/acorns-grow-undisclosed--2b555bd0,Acorns,https://www.crunchbase.com/organization/acorns-grow,Funding Round,,,,2018-01-12,"Apps, Finance, Financial Services, FinTech, Mobile, Wealth Management","Irvine, California, United States, North America",$10M to $50M,12,
Seed Round - SENSEI Holdings,https://www.crunchbase.com/funding_round/sensei-holdings-seed--ae55d555,SENSEI Holdings,https://www.crunchbase.com/organization/sensei-holdings,Seed,,,,2018-01-13,"AgTech, Fitness, Food and Beverage, Health Care, Organic Food, Wellness","Santa Monica, California, United States, North America",$10M to $50M,1,Seed
Initial Coin Offering - Skraps,https://www.crunchbase.com/funding_round/skraps-initial-coin-offering--201a95da,Skraps,https://www.crunchbase.com/organization/skraps,Initial Coin Offering,3000000,USD,3000000,2018-01-14,"Cryptocurrency, Finance","Los Angeles, California, United States, North America",Less than $1M,1,
Series A - Pony.ai,https://www.crunchbase.com/funding_round/pony-ai-series-a--8c771bf6,Pony.ai,https://www.crunchbase.com/organization/pony-ai,Series A,112000000,USD,112000000,2018-01-15,"Artificial Intelligence, Automotive, Autonomous Vehicles, Information Technology, Software, Transportation","Fremont, California, United States, North America",,5,Early Stage Venture
Series C - Genapsys,https://www.crunchbase.com/funding_round/genapsys-series-c--f14fe484,Genapsys,https://www.crunchbase.com/organization/genapsys,Series C,32500000,USD,32500000,2018-01-15,"Biotechnology, Genetics, Health Diagnostics, Information Technology, Medical","Redwood City, California, United States, North America",$1M to $10M,8,
Seed Round - Atomic Fund,https://www.crunchbase.com/funding_round/atomic-fund-seed--62b5ebdd,Atomic Fund,https://www.crunchbase.com/organization/atomic-fund,Seed,,,,2018-01-15,"Cryptocurrency, Financial Services, FinTech","San Francisco, California, United States, North America",,1,Seed
Series C - Bidgely,https://www.crunchbase.com/funding_round/bidgely-series-c--4039e6f7,Bidgely,https://www.crunchbase.com/organization/bidgely,Series C,27000000,USD,27000000,2018-01-16,"Artificial Intelligence, Consumer Software, Energy, Energy Efficiency, GovTech, Information Technology, Internet, Renewable Energy, Software","Mountain View, California, United States, North America",$1M to $10M,4,Late Stage Venture
Venture Round - G Farma Labs,https://www.crunchbase.com/funding_round/g-farma-labs-series-unknown--b5c90b72,G Farma Labs,https://www.crunchbase.com/organization/g-farma-labs,Venture - Series Unknown,1800000,USD,1800000,2018-01-16,"Cannabis, Health Care, Medical","Anaheim, California, United States, North America",$10M to $50M,1,
Initial Coin Offering - SureRemit,https://www.crunchbase.com/funding_round/sureremit-initial-coin-offering--0e89e76e,SureRemit,https://www.crunchbase.com/organization/sureremit,Initial Coin Offering,7000000,USD,7000000,2018-01-16,"Blockchain, Cryptocurrency, Financial Services","San Francisco, California, United States, North America",,1,
Series A - Sandstone Diagnostics,https://www.crunchbase.com/funding_round/sandstone-diagnostics-series-a--62658f30,Sandstone Diagnostics,https://www.crunchbase.com/organization/sandstone-diagnostics,Series A,5800000,USD,5800000,2018-01-16,"Health Care, Health Diagnostics, Wellness","Livermore, California, United States, North America",$1M to $10M,10,Early Stage Venture
Series C - CircleCI,https://www.crunchbase.com/funding_round/circle-ci-series-c--13c51263,CircleCI,https://www.crunchbase.com/organization/circle-ci,Series C,31000000,USD,31000000,2018-01-17,"Cloud Computing, Developer Tools, Enterprise, Information Technology, PaaS, SaaS, Software","San Francisco, California, United States, North America",$1M to $10M,8,Late Stage Venture
Series B - Carmot Therapeutics,https://www.crunchbase.com/funding_round/carmot-therapeutics-series-b--ea4274fa,Carmot Therapeutics,https://www.crunchbase.com/organization/carmot-therapeutics,Series B,15000000,USD,15000000,2018-01-17,"Biotechnology, Health Care, Therapeutics","San Francisco, California, United States, North America",Less than $1M,5,Early Stage Venture
Venture Round - Medsphere Systems,https://www.crunchbase.com/funding_round/medsphere-systems-series-unknown--c2e9620f,Medsphere Systems,https://www.crunchbase.com/organization/medsphere-systems,Venture - Series Unknown,,,,2018-01-17,"Electronic Health Record (EHR), Health Care, Hospital, Information Technology","Carlsbad, California, United States, North America",$10M to $50M,13,
Series A - Sparta Science,https://www.crunchbase.com/funding_round/sparta-science-series-a--d28ba077,Sparta Science,https://www.crunchbase.com/organization/sparta-science,Series A,7000000,USD,7000000,2018-01-17,"Computer, Health Care, Software, Training, Wellness","Menlo Park, California, United States, North America",Less than $1M,4,Early Stage Venture
Seed Round - BabbleLabs,https://www.crunchbase.com/funding_round/babblabs-seed--ff716479,BabbleLabs,https://www.crunchbase.com/organization/babblabs,Seed,4000000,USD,4000000,2018-01-17,"Computer, Information Technology, Software","San Jose, California, United States, North America",Less than $1M,2,Early Stage Venture
Debt Financing - Emmaus Medical,https://www.crunchbase.com/funding_round/emmaus-medical-debt-financing--ebff94ee,Emmaus Medical,https://www.crunchbase.com/organization/emmaus-medical,Debt Financing,30000000,USD,30000000,2018-01-18,"Biopharma, Health Care, Health Diagnostics, Life Science, Pharmaceutical","Torrance, California, United States, North America",,5,M&A
Angel Round - Pei,https://www.crunchbase.com/funding_round/pei-technology-inc-angel--6b61d13a,Pei,https://www.crunchbase.com/organization/pei-technology-inc,Angel,,,,2018-01-18,"Cryptocurrency, FinTech, Loyalty Programs, Security","Los Angeles, California, United States, North America",,4,Seed
Funding Round - Pei,https://www.crunchbase.com/funding_round/pei-technology-inc-undisclosed--1912efcc,Pei,https://www.crunchbase.com/organization/pei-technology-inc,Funding Round,,,,2018-01-18,"Cryptocurrency, FinTech, Loyalty Programs, Security","Los Angeles, California, United States, North America",,4,Seed
Series B - ForUsAll,https://www.crunchbase.com/funding_round/forus-series-b--01943b6a,ForUsAll,https://www.crunchbase.com/organization/forus,Series B,21000000,USD,21000000,2018-01-18,"Financial Services, Retirement, Small and Medium Businesses","San Francisco, California, United States, North America",$10M to $50M,3,Early Stage Venture
Seed Round - Alpha,https://www.crunchbase.com/funding_round/piggybank-500f-seed--3c82ce1a,Alpha,https://www.crunchbase.com/organization/piggybank-500f,Seed,1400000,USD,1400000,2018-01-18,"B2B, Bitcoin, Blockchain, Cryptocurrency, FinTech","Menlo Park, California, United States, North America",,1,Seed
Seed Round - RockSpoon,https://www.crunchbase.com/funding_round/rockspoon-seed--ded0df38,RockSpoon,https://www.crunchbase.com/organization/rockspoon,Seed,6050000,USD,6050000,2018-01-18,"Food and Beverage, Health Care, Internet","Palo Alto, California, United States, North America",$1M to $10M,2,Seed
Series C - Roofstock,https://www.crunchbase.com/funding_round/roofstock-series-c--6637f944,Roofstock,https://www.crunchbase.com/organization/roofstock,Series C,7000000,USD,7000000,2018-01-18,"FinTech, Marketplace, Property Management, Real Estate, Rental Property","Oakland, California, United States, North America",$1M to $10M,6,Late Stage Venture
Seed Round - Birch,https://www.crunchbase.com/funding_round/birch-seed--4c2560f7,Birch,https://www.crunchbase.com/organization/birch,Seed,1000000,USD,1000000,2018-01-18,"Consumer, Credit Cards, Finance, FinTech, Personal Finance, Travel","San Jose, California, United States, North America",,2,M&A
